ID,CODIGO,NOME,LST-4graus,V_%area-ve,V_vegeta-a,LST_Vegeta,hidro__max,geo__max,V_Area_veg,LST,Altitude
498.000000000000000,1660.000000000000000,Vila da Luz,"812",,"50","862",,0.999954998493195,,"12","800"
501.000000000000000,1662.000000000000000,Vila S�o Gabriel,"812",,"50","862",,2.450361251831055,,"12","800"
620.000000000000000,1975.000000000000000,Vila Santa M�nica,"1012",,"50","1062",0.445496857166290,0.967648983001709,,"12","1000"
502.000000000000000,1664.000000000000000,Vila Canto do Sabi�,"812",,"50","862",8.101821899414062,,,"12","800"
617.000000000000000,1972.000000000000000,Lagoa da Pampulha,"1004",10.064,"60","1064",0.999755024909973,0.984178066253662,315827.681,"4","1000"
618.000000000000000,1973.000000000000000,Marieta II,"1012",,"50","1062",,0.000016188552763,,"12","1000"
194.000000000000000,819.000000000000000,Vista Alegre,"1012",,"50","1062",9.900154113769531,0.999375104904175,,"12","1000"
235.000000000000000,1157.000000000000000,Itaipu,"1012",,"50","1062",,0.999886989593506,,"12","1000"
621.000000000000000,1974.000000000000000,Ventosa,"1008",0.404,"50","1058",1.993001103401184,6.526956558227540,886.642,"8","1000"
264.000000000000000,1257.000000000000000,Corumbiara,"1008",2.606,"50","1058",0.999595046043396,1.663887262344360,1416.380,"8","1000"
510.000000000000000,1668.000000000000000,Ambrosina,"1008",,"50","1058",2.272983074188232,,,"8","1000"
459.000000000000000,1468.000000000000000,Vila S�o Paulo,"1012",0.017,"50","1062",,,12.368,"12","1000"
395.000000000000000,1404.000000000000000,Vila Jardim Alvorada,"1008",,"50","1058",1.690876960754395,20.738071441650391,,"8","1000"
636.000000000000000,2026.000000000000000,Vila Viveiro,"1012",,"50","1062",0.999770998954773,,,"12","1000"
637.000000000000000,2027.000000000000000,Vila Alto dos Pinheiros,"1012",,"50","1062",,,,"12","1000"
343.000000000000000,1350.000000000000000,Mariano de Abreu,"1008",,"50","1058",0.999551057815552,3.735125303268433,,"8","1000"
