data,mes,ano,temp_min,temp_media,temp_max,amplitude_termica,orvalho,umidade_relativa_min,umidade_relativa_media,velocidade_vento_media,velocidade_vento_max,pressao_atm_media,precipitacao_total,obitos_feminino,obitos_masculino,obitos_infantil,obitos_total
10jun2016,6,2016,16.5,20.299999,26.9,10.4,14.9,49,71.699997,2,8.6000004,920.70001,0,22,24,,46
03jun2016,6,2016,16.6,18.1,20.6,4,16.200001,75,89.099998,.80000001,10.5,917.90002,25.200001,19,20,,39
01jun2016,6,2016,16.9,21.4,28.799999,11.9,15,39,68.300003,.69999999,13,918.09998,0,28,29,,57
05jun2016,6,2016,17.6,22.299999,30,12.4,16.9,44,73.900002,.69999999,8.6000004,917.90002,.40000001,16,25,,41
07jun2016,6,2016,18.200001,22.299999,27.6,9.3999996,16.700001,54,71.400002,1.3,9.8999996,917.70001,0,24,23,1,48
08jun2016,6,2016,18.6,21.4,25.299999,6.6999989,16.9,58,76,1.2,6.6999998,919.5,.40000001,22,23,,45
06jun2016,6,2016,18.6,23.9,30.5,11.9,16.1,37,64.300003,1.1,9,917.40002,0,24,33,,57
18jul2016,7,2016,9.1000004,18.299999,27,17.9,3.8,17,42.099998,1,5.4000001,920.5,0,17,19,,36
14jul2016,7,2016,12.8,20.6,28.5,15.7,8.3999996,21,49.400002,1,6.1999998,920.29999,0,22,22,,44
10jul2016,7,2016,13.3,19.9,28,14.7,11.6,29,62.400002,1.6,7.5999999,921.90002,0,22,20,,42
15jul2016,7,2016,13.5,21.5,29.200001,15.700001,8.8999996,22,48.200001,1,5.5999999,919.20001,0,28,32,,60
25jul2016,7,2016,13.5,20.1,27.299999,13.799999,9.3000002,25,53.599998,1.3,7.5,923.29999,0,32,17,,49
16jul2016,7,2016,13.6,21.799999,30.1,16.5,9.3999996,23,48.799999,1.6,11.8,917.5,0,25,25,,50
11jul2016,7,2016,13.8,20.799999,28.5,14.7,11.1,27,57.900002,.5,4.9000001,920.5,0,18,30,,48
26jul2016,7,2016,13.9,20.200001,27.1,13.200001,9.8999996,32,53.200001,1.7,7.6999998,922.20001,0,24,18,,42
08jul2016,7,2016,14.2,20.700001,27.200001,13.000001,9.6999998,26,53.400002,1.2,6.5,922.90002,0,20,31,,51
12jul2016,7,2016,14.2,21.299999,28.9,14.7,10.3,28,52.900002,.60000002,6.9000001,920,0,18,17,,35
07jul2016,7,2016,14.5,20.799999,27.799999,13.299999,10.7,32,54.700001,1.1,8,921.20001,0,21,16,,37
13jul2016,7,2016,14.5,21.200001,28.6,14.1,10.5,27,54,1.2,7.5,921,0,30,26,,56
04jul2016,7,2016,14.8,18.9,24.4,9.5999994,11,40,61.099998,2.7,9.1999998,926,0,19,23,,42
01jul2016,7,2016,14.8,19,23.9,9.0999994,12.6,48,68.099998,2.2,9.5,925.90002,0,34,30,,64
22jul2016,7,2016,14.9,19.4,25.1,10.200001,13,45,67.599998,2.3,8.3999996,921.59998,0,23,32,,55
31jul2016,7,2016,15,18.299999,22.1,7.1000004,11.2,48,64.199997,2.5,8.5,924.90002,0,21,15,,36
06jul2016,7,2016,15.1,19.799999,26.299999,11.199999,10.2,32,55.299999,1.8,7,922.90002,0,28,21,,49
30jul2016,7,2016,15.1,19.4,25.1,10,10.1,33,56.599998,2.9000001,9.1000004,924.59998,0,16,26,,42
24jul2016,7,2016,15.2,19.6,26.700001,11.500001,11.2,30,61.099998,2.4000001,7.6999998,924.40002,0,17,23,,40
27jul2016,7,2016,15.2,22,29.1,13.900001,9.1999998,24,46.900002,1.2,7.8000002,921.29999,0,34,25,,59
19jul2016,7,2016,15.3,19.9,26,10.7,12.1,41,61.900002,2.7,8.8999996,921.59998,0,25,27,,52
03jul2016,7,2016,15.5,19.6,24.5,9,11.5,36,60.799999,2.9000001,10.2,926,0,23,25,,48
09jul2016,7,2016,15.6,19.700001,26,10.4,12,38,61.799999,2.5999999,8.5,923.20001,0,16,36,,52
20jul2016,7,2016,15.8,19.700001,25.799999,9.999999,13.3,43,68.099998,2.3,8,921,0,18,24,,42
23jul2016,7,2016,15.8,19.200001,24.700001,8.9000006,12.6,44,66.599998,3.0999999,9,923.40002,0,14,24,,38
05jul2016,7,2016,15.8,19.5,25.200001,9.4000006,12.4,42,64.400002,2.3,7.5999999,924.90002,0,25,24,,49
21jul2016,7,2016,15.9,20,26.299999,10.4,12.3,33,64.199997,1.9,7,920.90002,0,17,15,,32
02jul2016,7,2016,16,19.299999,24.299999,8.2999992,12.4,48,64.800003,2.3,8.6999998,926.5,0,18,15,,33
28jul2016,7,2016,16.1,21.799999,28.6,12.5,11,23,52.299999,1.9,8.6000004,921.40002,0,21,18,,39
17jul2016,7,2016,16.4,21.200001,27.200001,10.800001,8.1000004,21,46,1.3,8.3999996,918,0,19,18,,37
29jul2016,7,2016,16.9,20.1,24.5,7.6000004,11.8,42,59.5,3.2,9.3000002,923.5,0,22,19,,41
02aug2016,8,2016,11.4,19,26.5,15.1,7.4000001,27,50,1.2,7.5999999,923.79999,0,25,19,,44
12aug2016,8,2016,12.2,19.5,26.700001,14.500001,8.3999996,22,51.700001,2.0999999,8.6999998,921,0,21,20,,41
01aug2016,8,2016,12.9,18.4,24.4,11.5,8.6999998,29,56.400002,1.6,8.1999998,923.90002,0,21,28,,49
07aug2016,8,2016,13.1,21.299999,29,15.9,8.6000004,24,47.400002,1,7.9000001,921.90002,0,16,26,,42
26aug2016,8,2016,13.5,19.4,26.299999,12.799999,6.1999998,17,44.799999,2.9000001,8.6000004,922.09998,0,23,23,,46
03aug2016,8,2016,13.9,19.9,26.700001,12.800001,9.8999996,33,53.700001,2,8.3000002,923.70001,0,17,24,,41
25aug2016,8,2016,14,19,25.1,11.1,8.3999996,28,52.700001,2.8,10.4,923.79999,0,18,25,,43
06aug2016,8,2016,14.2,20.6,27.5,13.3,8.6999998,26,49.099998,1.2,5.8000002,923.09998,0,27,16,,43
17aug2016,8,2016,14.5,21.700001,30.4,15.9,12.9,29,62.299999,1.2,8,919.5,0,18,21,,39
13aug2016,8,2016,14.8,19.799999,27.299999,12.499999,11,29,59.5,2.5999999,7.9000001,920.59998,0,27,17,,44
08aug2016,8,2016,14.8,22.799999,30.9,16.099998,9.1000004,22,45.299999,1.1,6.8000002,920.40002,0,22,19,,41
23aug2016,8,2016,14.9,17.700001,23.6,8.7000008,11,49,65.800003,3.7,11.2,923.20001,0,25,15,,40
05aug2016,8,2016,15.3,19.700001,25.6,10.3,10.8,32,58.700001,2.5999999,8.1000004,924,0,24,23,,47
24aug2016,8,2016,15.4,19.6,26.5,11.1,11.5,38,61.400002,3.3,9.5,924,0,22,25,,47
27aug2016,8,2016,15.4,19.9,26.1,10.700001,8.8000002,33,49.5,2.9000001,9.1000004,921.90002,0,18,22,,40
14aug2016,8,2016,15.6,21.799999,30.4,14.799999,10.9,21,54.700001,1.7,7.5999999,919.40002,0,22,22,,44
04aug2016,8,2016,16.1,19.6,25.299999,9.1999989,11.9,37,62.299999,2.9000001,8.6000004,924.20001,0,22,14,,36
28aug2016,8,2016,16.1,21.1,28.200001,12.1,10.4,27,52.400002,3,8.8000002,921.5,0,20,17,,37
22aug2016,8,2016,16.200001,19.700001,24.799999,8.5999985,11.1,42,58.5,2.4000001,10.1,921.20001,0,19,21,,40
18aug2016,8,2016,16.299999,24.5,32.700001,16.400002,9.5,13,44.900002,1.3,6.5,919.90002,0,14,20,,34
16aug2016,8,2016,16.5,20.1,24.9,8.3999996,13.7,37,67.900002,1.9,11,919,.2,18,18,,36
10aug2016,8,2016,16.5,23.700001,31.4,14.9,9,20,42.099998,1.5,8.6000004,919.40002,0,20,20,,40
15aug2016,8,2016,16.700001,23.5,31.9,15.199999,11.4,23,50.400002,1.4,9,917.59998,0,21,31,,52
29aug2016,8,2016,17.200001,22.799999,30,12.799999,7.9000001,17,41.299999,2.7,8.5,921.09998,0,20,21,,41
09aug2016,8,2016,18,23.799999,31,13,9.1999998,20,41.700001,1.8,7.6999998,920.90002,0,29,25,,54
30aug2016,8,2016,18,22.9,29.4,11.4,12.7,30,54.099998,2.7,8,920.79999,0,23,23,,46
20aug2016,8,2016,18.1,23.200001,29.799999,11.699999,13.7,35,56.900002,2.5,8.6999998,919.5,0,14,26,,40
11aug2016,8,2016,18.5,22.299999,28,9.5,10.5,13,49.599998,1.7,9.3000002,919.20001,0,18,23,,41
31aug2016,8,2016,18.9,22.700001,30.4,11.5,14,30,59.5,2.5999999,8.6000004,919.70001,0,28,18,,46
21aug2016,8,2016,19.6,22.4,26.5,6.8999996,13.3,44,56.799999,2.2,10.3,918.59998,0,18,25,,43
19aug2016,8,2016,19.799999,23.700001,28.799999,9,12.4,31,50.200001,3.8,11.3,920.79999,0,25,25,,50
22sep2016,9,2016,13.9,19.6,27,13.1,9.6000004,36,53.400002,3.7,10.5,921.20001,0,20,11,,31
26sep2016,9,2016,15.3,19.799999,26.4,11.099999,15.2,52,76.5,2.4000001,12.4,917.59998,30.200001,19,21,,40
23sep2016,9,2016,16.4,22.5,31.299999,14.9,11.3,24,52.5,2.5999999,8.1000004,921.29999,0,19,22,,41
06sep2016,9,2016,16.4,22.200001,29.6,13.200001,10.6,28,50,2.2,8.6000004,922.29999,0,20,24,,44
01sep2016,9,2016,16.5,20.9,25.6,9.1000004,15.5,55,71.599998,2.7,11.2,921.90002,6.5999999,20,22,,42
25sep2016,9,2016,16.5,21.4,29.299999,12.799999,15.1,41,69,2.2,9.5,917.59998,7.4000001,16,31,,47
04sep2016,9,2016,16.6,21.4,28.200001,11.6,11.7,31,56.299999,3.2,10.6,923.20001,0,20,28,,48
03sep2016,9,2016,16.9,21.1,26.700001,9.8000011,11.3,33,55.099998,3.9000001,14,923.29999,0,23,20,,43
05sep2016,9,2016,17.200001,21.700001,27.6,10.4,9.8999996,29,48.599998,3.3,8.8999996,922.79999,0,16,17,,33
27sep2016,9,2016,17.5,21.1,27.9,10.4,14.4,41,67,2.8,9.1999998,919.20001,0,31,14,,45
13sep2016,9,2016,17.700001,24,31.299999,13.599998,9.1000004,20,40.700001,2.5,8.5,919.59998,0,23,19,,42
28sep2016,9,2016,17.700001,22.5,29.4,11.699999,13.9,34,60.599998,2.5999999,8.8999996,920.09998,0,19,25,,44
11sep2016,9,2016,17.9,23.200001,29.5,11.6,10.5,27,46.900002,3,9.8000002,922.70001,0,19,25,,44
02sep2016,9,2016,17.9,21.700001,27.6,9.7000008,13.5,40,61.5,3.3,10.5,923.40002,0,28,14,1,43
10sep2016,9,2016,18,22.6,28.700001,10.700001,12.5,34,54.099998,3.2,10.3,924.20001,0,25,24,,49
07sep2016,9,2016,18.700001,24.1,31.4,12.699999,10.1,23,43.400002,1.8,6.6999998,920.90002,0,21,19,,40
29sep2016,9,2016,18.700001,24.6,32.400002,13.700001,12.5,22,51,2.2,9.6999998,917.09998,0,20,17,,37
12sep2016,9,2016,18.799999,23.6,29.799999,11,9.1000004,23,41.799999,3.0999999,11,919.90002,0,25,26,,51
08sep2016,9,2016,19,25.799999,32.799999,13.799999,9.6999998,19,38.700001,1.8,7.9000001,919.70001,0,14,22,,36
17sep2016,9,2016,19.1,23.299999,29,9.8999996,14.5,41,58.5,3.7,10.2,920.40002,0,14,19,,33
20sep2016,9,2016,19.1,24.1,30.299999,11.199999,14.1,33,55.400002,1.6,9.1999998,917.59998,0,16,25,,41
18sep2016,9,2016,19.200001,26,35.5,16.299999,12.2,18,46.299999,1.9,9.5,919.79999,0,18,15,,33
24sep2016,9,2016,19.200001,23.6,31.799999,12.599998,13.4,31,54.5,2.5,10.5,919,0,13,20,,33
14sep2016,9,2016,19.4,25.700001,33.799999,14.4,9.3999996,18,38.5,2.0999999,7.1999998,918.20001,0,18,17,,35
30sep2016,9,2016,20.1,24.700001,32.200001,12.1,14.5,28,55,2.9000001,11.6,916.20001,0,14,27,,41
09sep2016,9,2016,20.200001,24,31.200001,11,11.3,27,46.599998,2.8,10.3,921.59998,0,19,27,,46
21sep2016,9,2016,20.200001,21.799999,25.700001,5.5,14.5,49,63.799999,3.0999999,10.9,918.29999,0,17,17,,34
15sep2016,9,2016,20.4,27.299999,35.099998,14.699999,10.4,18,37.200001,1.7,7.3000002,917,0,17,21,,38
16sep2016,9,2016,21.1,25,30,8.8999996,13.9,33,50.900002,3.3,11.1,919.40002,.2,25,28,,53
19sep2016,9,2016,21.5,26.6,33.900002,12.400002,13.6,26,46.400002,2.4000001,10,918,0,31,32,,63
08oct2016,10,2016,13.3,22.5,31.1,17.799999,9,18,47.400002,1.3,7.9000001,916.5,0,24,20,,44
07oct2016,10,2016,16.299999,21.5,27.5,11.200001,9.6999998,23,51,2.4000001,10.2,913.20001,3.4000001,15,16,,31
04oct2016,10,2016,16.5,18.200001,21.1,4.6000004,16.299999,68,89.099998,1.3,8.6000004,916.79999,21.200001,16,21,,37
31oct2016,10,2016,16.9,22,29.5,12.6,13.3,33,60.299999,3,10.5,920.09998,0,15,16,,31
06oct2016,10,2016,17,20.299999,26.4,9.3999996,16.6,51,80.800003,1.9,10.9,911,30.200001,19,16,,35
03oct2016,10,2016,17.1,20.1,25.700001,8.6000004,13.7,45,67.400002,3.7,10.3,919.70001,0,14,16,,30
30oct2016,10,2016,17.200001,20.299999,26.799999,9.5999985,13.7,45,66.599998,3.7,10,922.09998,0,17,17,,34
05oct2016,10,2016,17.299999,19.799999,25,7.7000008,17,56,84.699997,1.2,4.9000001,915.09998,2.2,16,22,,38
02oct2016,10,2016,18,20.1,25.6,7.6000004,15,52,73,3.5,10.4,921.5,2.8,15,21,,36
13oct2016,10,2016,18.1,22.5,29.299999,11.199999,14,38,59.799999,3.2,9.1999998,920.79999,0,19,28,,47
11oct2016,10,2016,18.299999,22.6,28.799999,10.5,14.1,38,60.299999,3.5999999,10.1,920.59998,0,19,18,,37
12oct2016,10,2016,18.700001,23,29.799999,11.099998,13.8,33,57.700001,2.8,10.3,920.20001,0,12,19,,31
01oct2016,10,2016,18.799999,21.5,26.6,7.8000011,15.6,51,69.599998,3.8,11.1,919.90002,0,27,27,,54
09oct2016,10,2016,18.9,24.700001,31.6,12.700001,13.5,28,51.900002,2.0999999,9.3999996,918.90002,0,16,26,,42
14oct2016,10,2016,19.1,23.4,29.9,10.799999,14.8,38,59.799999,2.3,7.4000001,921.79999,0,14,12,,26
16oct2016,10,2016,19.9,24.6,30.9,11,16.200001,40,61.099998,2.5,7.5999999,918.79999,3.5999999,15,18,,33
24oct2016,10,2016,19.9,24.9,31.5,11.6,14.9,32,56.099998,2.8,9.3000002,918.5,0,18,23,,41
15oct2016,10,2016,20.1,24.4,29.799999,9.6999989,16.200001,41,61.5,2.5,8.1999998,920.40002,.80000001,24,30,,54
29oct2016,10,2016,20.4,22.1,26,5.6000004,14.7,39,63.5,3.2,11,920.09998,0,23,24,,47
10oct2016,10,2016,20.4,23.4,28,7.6000004,15.4,43,61.5,3.5,10.1,921.09998,0,21,25,,46
25oct2016,10,2016,20.9,25.299999,31.1,10.200001,15.3,37,54.700001,3.2,9.8999996,917.20001,0,26,22,,48
17oct2016,10,2016,21,26,32.599998,11.599998,14.1,29,49.400002,2.5,7.9000001,917.79999,.2,26,15,,41
26oct2016,10,2016,21.200001,26.1,32.200001,11,14.9,33,51.400002,3,9.3000002,915.90002,0,24,12,,36
23oct2016,10,2016,21.4,24,28.6,7.2000008,16.4,44,63.299999,3.0999999,9.8000002,920.29999,0,26,25,,51
18oct2016,10,2016,21.5,26.5,33.5,12,14.2,26,48.200001,2.0999999,8.8999996,917.40002,0,15,32,,47
28oct2016,10,2016,21.6,25.5,31.4,9.7999992,15.7,34,55.5,2,15.4,914.70001,0,23,16,,39
27oct2016,10,2016,21.700001,27.1,34.299999,12.599998,13.6,27,45.599998,2.5999999,9.1000004,913.20001,0,15,18,,33
21oct2016,10,2016,22.4,27.799999,34.700001,12.300001,14.8,26,46.900002,1.7,10.2,914.90002,0,23,25,,48
19oct2016,10,2016,22.700001,28,35.299999,12.599998,14.7,26,46.299999,2.3,7.9000001,916,1.2,14,25,,39
22oct2016,10,2016,22.799999,25.299999,30,7.2000008,17.200001,43,61.5,3.3,8.6999998,918.20001,0,22,23,,45
20oct2016,10,2016,23.6,27.200001,34.200001,10.6,15.6,30,50.299999,2.0999999,8.5,914.59998,0,16,28,,44
20nov2016,11,2016,12.1,20,27.5,15.4,9.3999996,28,52.799999,2.0999999,7.6999998,916.79999,0,15,27,,42
19nov2016,11,2016,15.8,20.299999,25.9,10.099999,10.5,27,57.200001,2.8,10.1,915,11.4,9,24,,33
21nov2016,11,2016,16.200001,20.799999,27.299999,11.099998,14.7,49,69.099998,2.2,7.6999998,918.09998,0,14,28,,42
01nov2016,11,2016,17.4,22.299999,28.9,11.5,13,34,57.799999,3,8.8000002,919.5,0,28,23,,51
08nov2016,11,2016,17.5,20.799999,25.9,8.3999996,15.9,50,74.699997,2.0999999,11,918.29999,5.4000001,20,15,,35
14nov2016,11,2016,17.700001,19.4,21.6,3.8999996,18,88,91.800003,1.6,9.8000002,911.90002,19,13,23,,36
09nov2016,11,2016,17.9,23.200001,30.9,13,15.4,35,63.599998,2.3,7.9000001,917.79999,4.1999998,13,18,,31
05nov2016,11,2016,18.200001,21.200001,25.799999,7.5999985,16.299999,53,74.300003,2.5,9.1000004,922.79999,16.200001,22,14,,36
07nov2016,11,2016,18.299999,21,25.4,7.1000004,14.5,49,67.300003,2.4000001,7.6999998,919.79999,0,19,23,,42
22nov2016,11,2016,18.299999,22,27.9,9.6000004,17.1,50,74.800003,1.3,6.0999999,916.5,1,12,21,,33
15nov2016,11,2016,18.5,21.299999,26.4,7.8999996,18.9,65,86.800003,1.4,9,909.90002,33.799999,19,28,,47
23nov2016,11,2016,18.5,20.1,23.200001,4.7000008,18.200001,74,88.900002,1,5.5,916.29999,15.6,17,30,,47
06nov2016,11,2016,18.5,20.9,24.700001,6.2000008,13.5,46,63.099998,3.4000001,10.3,921.59998,0,14,14,,28
13nov2016,11,2016,18.799999,20.200001,22.6,3.8000011,17.9,74,86.900002,1.6,6.5,915.90002,33.200001,16,23,,39
16nov2016,11,2016,18.799999,22.200001,27.9,9.1000004,18.700001,55,81.599998,1.6,8.1000004,911.90002,38,25,14,1,40
17nov2016,11,2016,19,22.700001,27,8,18.700001,58,79.400002,.89999998,7.1999998,914.20001,5.4000001,15,19,,34
02nov2016,11,2016,19.1,21.799999,27.200001,8.1000004,15.1,47,66.300003,2.9000001,9.1999998,919.79999,0,21,14,,35
24nov2016,11,2016,19.1,22.5,30.299999,11.199999,18.799999,46,81.199997,1,7.5999999,917.40002,3.2,12,23,,35
11nov2016,11,2016,19.200001,23.9,32.200001,13,16.799999,33,66.800003,1.5,11.4,915.79999,0,22,20,,42
10nov2016,11,2016,19.5,23,29,9.5,16.799999,47,69.300003,1.9,7.9000001,917.90002,.2,20,16,,36
12nov2016,11,2016,19.799999,22.4,29.9,10.1,17.4,44,74.400002,1.6,9.3000002,915.20001,.2,10,23,,33
27nov2016,11,2016,19.799999,24.299999,30,10.200001,16.200001,38,62.299999,2.3,7.8000002,918.40002,0,18,21,,39
18nov2016,11,2016,19.799999,23.200001,29.6,9.8000011,18.700001,46,77.599998,1.3,11.4,912.90002,2.2,19,27,,46
30nov2016,11,2016,19.9,22.1,26.299999,6.3999996,18.1,60,78.800003,2.9000001,10.6,917.5,18.4,16,15,,31
26nov2016,11,2016,20.1,24.4,30.6,10.5,16.200001,35,61.799999,2.9000001,8.8000002,918.90002,0,12,23,,35
25nov2016,11,2016,20.200001,24,29.799999,9.5999985,17.5,43,68.300003,2.5,8.3000002,919.09998,1.8,19,18,,37
28nov2016,11,2016,20.299999,25.4,30.9,10.6,16.6,39,59.299999,2.0999999,6.9000001,917.70001,0,18,28,,46
03nov2016,11,2016,20.700001,24,31.9,11.199999,15.8,33,62.400002,2.3,8.8999996,920.20001,0,19,17,,36
29nov2016,11,2016,20.799999,25.799999,32.200001,11.400002,18.1,40,63.900002,1.8,10.5,915.90002,0,16,19,,35
04nov2016,11,2016,20.799999,22.700001,29.700001,8.9000015,15.6,42,65.900002,2.3,8,922.5,3.8,16,22,,38
17dec2016,12,2016,13.8,20.4,26.1,12.3,14.3,49,69.400002,2.3,11.3,921.79999,0,17,24,,41
16dec2016,12,2016,15.5,18.200001,22.299999,6.7999992,14.2,63,78,2.5999999,12,923.09998,19.6,21,20,,41
02dec2016,12,2016,17.5,21.299999,27.299999,9.7999992,16.1,54,73.300003,2.4000001,8.1999998,920.70001,1.2,24,25,,49
01dec2016,12,2016,17.5,19.200001,21.5,4,15.2,70,77.400002,3,10.7,920.70001,3,27,26,,53
29dec2016,12,2016,17.799999,24.200001,31.700001,13.900002,16.200001,31,64.800003,1.4,7.5,918.40002,13.8,19,13,,32
21dec2016,12,2016,18,23.299999,29.5,11.5,14.7,39,60.200001,3,10.9,918.40002,0,19,17,,36
18dec2016,12,2016,18.1,21.700001,28.200001,10.1,15.3,46,67.800003,2.7,8.8999996,920,0,14,24,,38
05dec2016,12,2016,18.299999,20.299999,24.299999,6,18.700001,75,90.699997,1.8,17.5,913.70001,86.800003,21,19,,40
19dec2016,12,2016,18.4,22.4,28.200001,9.8000011,14.8,39,63.299999,3.3,9.6999998,919.09998,0,16,25,,41
20dec2016,12,2016,18.6,23.1,28.5,9.8999996,14.3,33,60,3.0999999,10.8,918.70001,0,23,16,,39
04dec2016,12,2016,18.700001,21.5,26.9,8.1999989,18.299999,62,82.300003,1.6,15.3,913.40002,22.200001,22,16,,38
26dec2016,12,2016,18.799999,24.6,31.5,12.700001,17.5,39,67.099998,1.3,6.5999999,916.59998,9.8000002,25,26,,51
14dec2016,12,2016,19.200001,21,24.700001,5.5,19.4,77,90.599998,1.1,10.3,916,49.599998,14,22,,36
07dec2016,12,2016,19.299999,25.799999,32.700001,13.400002,17,31,61.299999,1.2,7.8000002,915,0,22,21,,43
06dec2016,12,2016,19.4,24.6,31.4,12,17.5,33,69.099998,1.8,11.2,915.40002,20.200001,15,18,,33
03dec2016,12,2016,19.5,24,30.9,11.4,16.799999,38,65.699997,2.2,6.6999998,916.90002,0,18,25,,43
15dec2016,12,2016,19.6,20,22.200001,2.6000004,17.799999,78,87.300003,2.4000001,11,919.29999,19,21,28,,49
24dec2016,12,2016,19.6,26.299999,32.900002,13.300001,13.6,22,47.799999,1.7,7.5,917.79999,0,21,20,,41
09dec2016,12,2016,19.700001,23.4,29.799999,10.099998,18.9,49,77,1.1,10.6,915.20001,3.4000001,16,21,,37
08dec2016,12,2016,19.799999,23.799999,31,11.200001,17,44,67.099998,1.5,13.8,915.59998,0,22,20,,42
12dec2016,12,2016,19.799999,23.299999,29.299999,9.5,19.700001,56,81.5,1.2,7.9000001,913.5,1,16,15,,31
13dec2016,12,2016,20.1,22.700001,27.700001,7.6000004,19.700001,62,84.199997,1.2,5.9000001,914.20001,28.200001,18,20,,38
10dec2016,12,2016,20.1,22.799999,27.4,7.2999992,19.6,62,82.199997,1.2,7.6999998,915,10.6,24,18,,42
28dec2016,12,2016,20.1,24.6,31.6,11.5,16.5,33,63.299999,1.6,10.2,918.29999,12.8,16,24,,40
23dec2016,12,2016,20.4,25.299999,30.6,10.200001,15.1,27,55.900002,2.7,9.1000004,919.5,0,21,21,,42
22dec2016,12,2016,20.5,25,31.299999,10.799999,16.799999,40,61.700001,2.5999999,9.3999996,919.90002,0,20,18,,38
25dec2016,12,2016,20.5,24.4,32.599998,12.099998,15.7,31,60.599998,2,13.1,916.29999,0,23,21,,44
31dec2016,12,2016,20.5,26.1,31.6,11.1,15.8,34,54,2,8.5,918.59998,0,20,24,,44
11dec2016,12,2016,20.6,23.4,29.9,9.2999992,19.799999,45,81.5,1.4,9.6999998,914.5,24.799999,24,23,,47
30dec2016,12,2016,20.6,26,32.799999,12.199999,16,27,56.5,1.4,6,918.29999,0,23,25,1,49
27dec2016,12,2016,21.700001,24.1,31.1,9.3999996,17.5,42,67.5,1.4,8.6999998,918,0,14,30,,44
14jan2017,1,2017,17.9,22.200001,28.5,10.6,18.4,52,79.800003,1.3,10.2,915.09998,20.4,12,17,,29
19jan2017,1,2017,18.200001,24.4,30.5,12.299999,15.6,41,58.799999,2.0999999,9.6000004,917.90002,0,13,22,,35
15jan2017,1,2017,18.4,21.299999,26.700001,8.3000011,17.9,52,82,1.2,11.7,916.09998,53.200001,18,16,,34
13jan2017,1,2017,18.799999,22,26.200001,7.4000015,18.200001,60,79.800003,1.5,8.6000004,916.70001,61.400002,21,31,,52
16jan2017,1,2017,19.200001,21.1,23.5,4.2999992,18.1,67,83.300003,1.4,7.5,917.29999,3,20,21,,41
17jan2017,1,2017,19.200001,23.1,28.5,9.2999992,16,43,66.300003,2.7,9,916.59998,.2,15,17,,32
18jan2017,1,2017,19.299999,23.9,29.799999,10.5,14.8,31,59.099998,2.5,8.3999996,916.79999,0,16,28,,44
12jan2017,1,2017,19.4,23.9,32.099998,12.699999,18,34,72.699997,1.5,9.5,916.20001,29.6,26,17,,43
23jan2017,1,2017,19.5,24,29.1,9.6000004,15.2,43,58.900002,2.3,7.6999998,918,0,10,18,,28
01jan2017,1,2017,19.700001,25.799999,32.5,12.799999,14.4,29,51.400002,1.9,8.3000002,918.09998,0,28,25,,53
29jan2017,1,2017,19.799999,24.5,29.200001,9.4000015,15.3,41,57.599998,2.5999999,9.1999998,921.40002,0,19,22,,41
21jan2017,1,2017,19.9,23.799999,28.700001,8.8000011,14.8,42,57.700001,2.4000001,8.6000004,919.20001,0,15,22,,37
28jan2017,1,2017,20.1,24.299999,29.700001,9.6000004,14.1,36,54.099998,2.9000001,10.9,921.20001,0,18,28,,46
07jan2017,1,2017,20.299999,26.1,31.5,11.200001,16.799999,39,57.599998,2.7,8.8999996,918.40002,4.5999999,31,26,,57
31jan2017,1,2017,20.4,24.299999,29.6,9.2000008,15.5,35,59.900002,2.7,9.1000004,919.40002,0,14,19,,33
20jan2017,1,2017,20.4,24.4,29.200001,8.8000011,14.9,39,56.299999,2.7,9,919.40002,0,18,22,,40
22jan2017,1,2017,20.4,24.1,29.1,8.7000008,14.6,34,56.599998,2.4000001,8.8000002,917.79999,0,12,17,,29
11jan2017,1,2017,20.4,24.299999,32.700001,12.300001,18.1,39,70.699997,1.5,10.8,915.59998,7.1999998,22,32,,54
03jan2017,1,2017,20.6,26.6,33,12.4,16.1,24,54.5,2.0999999,10,916.09998,0,23,19,1,43
05jan2017,1,2017,20.6,25.799999,32.299999,11.699999,15.9,33,55.400002,1.7,7.3000002,918.79999,0,32,22,,54
25jan2017,1,2017,20.700001,25.1,31.1,10.4,17,41,61.799999,1.7,7.5,918.79999,0,26,29,,55
27jan2017,1,2017,20.799999,25.200001,30.299999,9.5,15,36,53.900002,2.7,8.1999998,919.70001,0,20,22,,42
24jan2017,1,2017,20.9,23.9,30.200001,9.3000011,16.799999,43,65.300003,2.0999999,10.1,918.90002,0,14,14,,28
30jan2017,1,2017,21,23.9,28,7,16,45,62.5,3,10,920.79999,0,19,14,,33
26jan2017,1,2017,21.1,25.5,31.4,10.299999,16.9,40,59.799999,2.3,7.8000002,918.40002,0,20,23,,43
10jan2017,1,2017,21.200001,25,32.799999,11.599998,17.799999,35,65.900002,1.3,9.6999998,915.20001,0,23,15,,38
08jan2017,1,2017,21.200001,25.9,31.700001,10.5,14,34,48.5,2.5,8.5,917.5,0,21,33,,54
02jan2017,1,2017,21.4,26.9,33.400002,12.000002,15.8,29,52.200001,1.7,8.3000002,916.29999,0,24,23,,47
06jan2017,1,2017,21.700001,25.5,31.799999,10.099998,17.4,39,61.5,2,12.9,918.29999,0,22,16,,38
09jan2017,1,2017,22.4,26,31.200001,8.8000011,14.7,33,50.400002,2.2,7.6999998,916.40002,0,20,22,,42
