data;hora;temperatura_maxima
13/02/2014;1200;25
13/02/2014;1300;27.1
13/02/2014;1400;28.4
13/02/2014;1500;30.3
13/02/2014;1600;31.7
13/02/2014;1700;31.8
13/02/2014;1800;31.8
13/02/2014;1900;31.7
13/02/2014;2000;31
13/02/2014;2100;29.5
13/02/2014;2200;27.7
13/02/2014;2300;26.1
14/02/2014;0;25.9
14/02/2014;100;25.4
14/02/2014;200;24.3
14/02/2014;300;23.6
14/02/2014;400;23
14/02/2014;500;22.6
14/02/2014;600;22.6
14/02/2014;700;22.5
14/02/2014;800;21.4
14/02/2014;900;21.5
14/02/2014;1000;22.1
14/02/2014;1100;23.2
14/02/2014;1200;25
14/02/2014;1300;27.2
14/02/2014;1400;27.6
14/02/2014;1500;29.7
14/02/2014;1600;31
14/02/2014;1700;31
14/02/2014;1800;32.3
14/02/2014;1900;32.4
14/02/2014;2000;32.3
14/02/2014;2100;30.2
14/02/2014;2200;27.7
14/02/2014;2300;24.2
15/02/2014;0;24.5
15/02/2014;100;24.8
15/02/2014;200;24.5
15/02/2014;300;23.1
15/02/2014;400;23
15/02/2014;500;23.1
15/02/2014;600;22.6
15/02/2014;700;23.2
15/02/2014;800;22
15/02/2014;900;21.3
15/02/2014;1000;23.2
15/02/2014;1100;24
15/02/2014;1200;24.8
15/02/2014;1300;26.9
15/02/2014;1400;29.7
15/02/2014;1500;30
15/02/2014;1600;30.4
15/02/2014;1700;30.2
15/02/2014;1800;29.7
15/02/2014;1900;30.3
15/02/2014;2000;29.4
15/02/2014;2100;28.3
15/02/2014;2200;26.6
15/02/2014;2300;26.1
16/02/2014;0;25.9
16/02/2014;100;25.8
16/02/2014;200;25.5
16/02/2014;300;25
16/02/2014;400;24.4
16/02/2014;500;23.7
16/02/2014;600;23.2
16/02/2014;700;22.7
16/02/2014;800;21.7
16/02/2014;900;21.6
16/02/2014;1000;21.9
16/02/2014;1100;23
16/02/2014;1200;24.3
16/02/2014;1300;24.5
16/02/2014;1400;25
16/02/2014;1500;27.4
16/02/2014;1600;28.8
16/02/2014;1700;27.7
16/02/2014;1800;28.5
16/02/2014;1900;28.1
16/02/2014;2000;22.5
16/02/2014;2100;22.5
16/02/2014;2200;23.4
16/02/2014;2300;24.3
17/02/2014;0;24.1
17/02/2014;100;24
17/02/2014;200;23.9
17/02/2014;300;23.8
17/02/2014;400;23.5
17/02/2014;500;23.2
17/02/2014;600;22.7
17/02/2014;700;22
17/02/2014;800;21.8
17/02/2014;900;21.2
17/02/2014;1000;21.4
17/02/2014;1100;21.4
17/02/2014;1200;23.1
17/02/2014;1300;24.6
17/02/2014;1400;26
17/02/2014;1500;25.6
17/02/2014;1600;26.7
17/02/2014;1700;28.6
17/02/2014;1800;29.5
17/02/2014;1900;28.4
17/02/2014;2000;26.4
17/02/2014;2100;21
17/02/2014;2200;20.7
17/02/2014;2300;20
18/02/2014;0;19.9
18/02/2014;100;20.5
18/02/2014;200;20.6
18/02/2014;300;20.8
18/02/2014;400;20.7
18/02/2014;500;20.6
18/02/2014;600;20.2
18/02/2014;700;19.9
18/02/2014;800;19.5
18/02/2014;900;19.4
18/02/2014;1000;19.8
18/02/2014;1100;20.3
18/02/2014;1200;21.4
18/02/2014;1300;22
18/02/2014;1400;23.3
18/02/2014;1500;24.6
18/02/2014;1600;26.1
18/02/2014;1700;25.8
18/02/2014;1800;22.3
18/02/2014;1900;21.9
18/02/2014;2000;22.3
18/02/2014;2100;22.5
18/02/2014;2200;22
18/02/2014;2300;21.3
19/02/2014;0;21.4
19/02/2014;100;21.6
19/02/2014;200;21
19/02/2014;300;20.8
19/02/2014;400;20.1
19/02/2014;500;20.1
19/02/2014;600;19.9
19/02/2014;700;19.5
19/02/2014;800;18.9
19/02/2014;900;19.3
19/02/2014;1000;21.3
19/02/2014;1100;22.5
19/02/2014;1200;23.2
19/02/2014;1300;23.2
19/02/2014;1400;25.2
19/02/2014;1500;25.7
19/02/2014;1600;26.3
19/02/2014;1700;27.9
19/02/2014;1800;28.5
19/02/2014;1900;29.3
19/02/2014;2000;28.3
19/02/2014;2100;27.2
19/02/2014;2200;25.7
19/02/2014;2300;24.7
20/02/2014;0;23.7
20/02/2014;100;23.1
20/02/2014;200;22.6
20/02/2014;300;22.3
20/02/2014;400;21.7
20/02/2014;500;21.3
20/02/2014;600;20.6
20/02/2014;700;20
20/02/2014;800;19.6
20/02/2014;900;19.5
20/02/2014;1000;20.8
20/02/2014;1100;21.9
20/02/2014;1200;23.7
20/02/2014;1300;25.3
20/02/2014;1400;26.9
20/02/2014;1500;27.9
20/02/2014;1600;28.6
20/02/2014;1700;29.4
20/02/2014;1800;29
20/02/2014;1900;29.1
20/02/2014;2000;28.5
20/02/2014;2100;27.9
20/02/2014;2200;26.6
20/02/2014;2300;25.5
21/02/2014;0;24.7
21/02/2014;100;23.9
21/02/2014;200;23.2
21/02/2014;300;22.6
21/02/2014;400;21.7
21/02/2014;500;21.6
21/02/2014;600;21.1
21/02/2014;700;20.7
21/02/2014;800;20
21/02/2014;900;19.8
21/02/2014;1000;20.6
21/02/2014;1100;22.3
21/02/2014;1200;24.4
21/02/2014;1300;25.6
21/02/2014;1400;26.6
21/02/2014;1500;27.8
21/02/2014;1600;28.7
21/02/2014;1700;29.6
21/02/2014;1800;29.9
21/02/2014;1900;29.1
21/02/2014;2000;28.4
21/02/2014;2100;27.5
21/02/2014;2200;26.8
21/02/2014;2300;25.5
22/02/2014;0;24.3
22/02/2014;100;23.3
22/02/2014;200;22
22/02/2014;300;21.1
22/02/2014;400;20.4
22/02/2014;500;19.9
22/02/2014;600;19.7
22/02/2014;700;19.6
22/02/2014;800;19.8
22/02/2014;900;19.9
22/02/2014;1000;20.8
22/02/2014;1100;21.4
22/02/2014;1200;23.3
22/02/2014;1300;24.7
22/02/2014;1400;26.4
22/02/2014;1500;27.8
22/02/2014;1600;28.2
22/02/2014;1700;28.8
22/02/2014;1800;29.3
22/02/2014;1900;29.4
22/02/2014;2000;28.3
22/02/2014;2100;27.9
22/02/2014;2200;26.1
22/02/2014;2300;24.8
23/02/2014;0;23.9
23/02/2014;100;23.3
23/02/2014;200;22.7
23/02/2014;300;22.3
23/02/2014;400;21.7
23/02/2014;500;21.3
23/02/2014;600;21.4
23/02/2014;700;21.2
23/02/2014;800;21.2
23/02/2014;900;21.1
23/02/2014;1000;21.1
23/02/2014;1100;23.8
23/02/2014;1200;24.9
23/02/2014;1300;26.3
23/02/2014;1400;27.8
23/02/2014;1500;29
23/02/2014;1600;29.8
23/02/2014;1700;30.5
23/02/2014;1800;30.3
23/02/2014;1900;30.3
23/02/2014;2000;29.9
23/02/2014;2100;29.1
23/02/2014;2200;27.2
23/02/2014;2300;26
24/02/2014;0;25.5
24/02/2014;100;24.3
24/02/2014;200;23.8
24/02/2014;300;23.1
24/02/2014;400;22.4
24/02/2014;500;21.7
24/02/2014;600;21.5
24/02/2014;700;21.4
24/02/2014;800;20.5
24/02/2014;900;20.2
24/02/2014;1000;20.7
24/02/2014;1100;22.6
24/02/2014;1200;23.9
24/02/2014;1300;25.8
24/02/2014;1400;27.2
24/02/2014;1500;28.6
24/02/2014;1600;29.2
24/02/2014;1700;29.8
24/02/2014;1800;30.3
24/02/2014;1900;30.3
24/02/2014;2000;29.3
24/02/2014;2100;28.6
24/02/2014;2200;26.5
24/02/2014;2300;25.3
25/02/2014;0;24.7
25/02/2014;100;24.4
25/02/2014;200;24
25/02/2014;300;23.4
25/02/2014;400;22.7
25/02/2014;500;22
25/02/2014;600;21.3
25/02/2014;700;21.2
25/02/2014;800;20.7
25/02/2014;900;21
25/02/2014;1000;21.2
25/02/2014;1100;22.5
25/02/2014;1200;24.7
25/02/2014;1300;26.8
25/02/2014;1400;27.1
25/02/2014;1500;27.8
25/02/2014;1600;28.9
25/02/2014;1700;30.4
25/02/2014;1800;30.2
25/02/2014;1900;29.9
25/02/2014;2000;28.6
25/02/2014;2100;27.8
25/02/2014;2200;26.7
25/02/2014;2300;25.7
26/02/2014;0;24.9
26/02/2014;100;23.9
26/02/2014;200;23.5
26/02/2014;300;23.5
26/02/2014;400;22.6
26/02/2014;500;21.8
26/02/2014;600;21.2
26/02/2014;700;20.8
26/02/2014;800;20.4
26/02/2014;900;19.9
26/02/2014;1000;20.8
26/02/2014;1100;22.4
26/02/2014;1200;24.5
26/02/2014;1300;26.4
26/02/2014;1400;28
26/02/2014;1500;29.6
26/02/2014;1600;30.6
26/02/2014;1700;30.6
26/02/2014;1800;30.8
26/02/2014;1900;30.6
26/02/2014;2000;29.9
26/02/2014;2100;29.2
26/02/2014;2200;27.6
26/02/2014;2300;26.1
27/02/2014;0;25.2
27/02/2014;100;24.4
27/02/2014;200;23.9
27/02/2014;300;23.4
27/02/2014;400;22.9
27/02/2014;500;22.1
27/02/2014;600;21.4
27/02/2014;700;20.9
27/02/2014;800;20.5
27/02/2014;900;20.2
27/02/2014;1000;21.5
27/02/2014;1100;23.5
27/02/2014;1200;25
27/02/2014;1300;26.6
27/02/2014;1400;28.1
27/02/2014;1500;29.6
27/02/2014;1600;30.6
27/02/2014;1700;31.6
27/02/2014;1800;31.9
27/02/2014;1900;31
27/02/2014;2000;30.4
27/02/2014;2100;28.3
27/02/2014;2200;27.9
27/02/2014;2300;26.7
28/02/2014;0;26.3
28/02/2014;100;25.5
28/02/2014;200;25
28/02/2014;300;24.6
28/02/2014;400;23.7
28/02/2014;500;23.1
28/02/2014;600;22.7
28/02/2014;700;22.4
28/02/2014;800;21.8
28/02/2014;900;21.8
28/02/2014;1000;21.9
28/02/2014;1100;24.1
28/02/2014;1200;24.9
28/02/2014;1300;27.9
28/02/2014;1400;28.5
28/02/2014;1500;30.5
28/02/2014;1600;31.7
28/02/2014;1700;31.7
28/02/2014;1800;32.7
28/02/2014;1900;32.7
28/02/2014;2000;28.3
28/02/2014;2100;23.8
28/02/2014;2200;24.6
28/02/2014;2300;24.2
01/03/2014;0;22.9
01/03/2014;100;20.2
01/03/2014;200;20.2
01/03/2014;300;20.3
01/03/2014;400;19.3
01/03/2014;500;19.3
01/03/2014;600;19.8
01/03/2014;700;19.5
01/03/2014;800;19.5
01/03/2014;900;19.6
01/03/2014;1000;20.2
01/03/2014;1100;20.9
01/03/2014;1200;21.1
01/03/2014;1300;25.4
01/03/2014;1400;26.7
01/03/2014;1500;26.9
01/03/2014;1600;28.3
01/03/2014;1700;28.2
01/03/2014;1800;27.8
01/03/2014;1900;24.8
01/03/2014;2000;20.2
01/03/2014;2100;20.6
01/03/2014;2200;20.4
01/03/2014;2300;20.4
02/03/2014;0;19.9
02/03/2014;100;19.6
02/03/2014;200;19.1
02/03/2014;300;18.9
02/03/2014;400;19.1
02/03/2014;500;19.5
02/03/2014;600;19.7
02/03/2014;700;19.5
02/03/2014;800;19.6
02/03/2014;900;19.7
02/03/2014;1000;19.9
02/03/2014;1100;21.1
02/03/2014;1200;23.8
02/03/2014;1300;26
02/03/2014;1400;25.3
02/03/2014;1500;28.2
02/03/2014;1600;28.3
02/03/2014;1700;29
02/03/2014;1800;29.9
02/03/2014;1900;28.9
02/03/2014;2000;27.5
02/03/2014;2100;25.9
02/03/2014;2200;21.6
02/03/2014;2300;21.8
03/03/2014;0;21.7
03/03/2014;100;21.1
03/03/2014;200;20.6
03/03/2014;300;20.3
03/03/2014;400;20.4
03/03/2014;500;20.4
03/03/2014;600;20.3
03/03/2014;700;20.3
03/03/2014;800;20.3
03/03/2014;900;20.3
03/03/2014;1000;20.4
03/03/2014;1100;20.9
03/03/2014;1200;21.5
03/03/2014;1300;22.5
03/03/2014;1400;24.4
03/03/2014;1500;24.9
03/03/2014;1600;26.5
03/03/2014;1700;26.8
03/03/2014;1800;25.5
03/03/2014;1900;26
03/03/2014;2000;25.9
03/03/2014;2100;24.9
03/03/2014;2200;24.8
03/03/2014;2300;23.8
04/03/2014;0;23.1
04/03/2014;100;22.7
04/03/2014;200;22.3
04/03/2014;300;21.9
04/03/2014;400;21.4
04/03/2014;500;20.7
04/03/2014;600;20.6
04/03/2014;700;20.5
04/03/2014;800;20.4
04/03/2014;900;20
04/03/2014;1000;20.1
04/03/2014;1100;22.1
04/03/2014;1200;23.7
04/03/2014;1300;24.7
04/03/2014;1400;25.7
04/03/2014;1500;27
04/03/2014;1600;27.7
04/03/2014;1700;28.1
04/03/2014;1800;28.7
04/03/2014;1900;29.2
04/03/2014;2000;27.7
04/03/2014;2100;26.6
04/03/2014;2200;25.2
04/03/2014;2300;24.3
05/03/2014;0;23.5
05/03/2014;100;22.8
05/03/2014;200;22.6
05/03/2014;300;22.3
05/03/2014;400;22
05/03/2014;500;21.4
05/03/2014;600;21.2
05/03/2014;700;20.7
05/03/2014;800;20.3
05/03/2014;900;20.2
05/03/2014;1000;21
05/03/2014;1100;22.5
05/03/2014;1200;24.6
05/03/2014;1300;25.4
05/03/2014;1400;26.4
05/03/2014;1500;28
05/03/2014;1600;29.1
05/03/2014;1700;29.7
05/03/2014;1800;30.4
05/03/2014;1900;29.8
05/03/2014;2000;28.6
05/03/2014;2100;26.9
05/03/2014;2200;25.3
05/03/2014;2300;24.5
06/03/2014;0;23.7
06/03/2014;100;23.3
06/03/2014;200;22.9
06/03/2014;300;22.8
06/03/2014;400;22.6
06/03/2014;500;22.1
06/03/2014;600;21.9
06/03/2014;700;21.5
06/03/2014;800;21.4
06/03/2014;900;21.2
06/03/2014;1000;21.4
06/03/2014;1100;21.9
06/03/2014;1200;23.8
06/03/2014;1300;24.7
06/03/2014;1400;26.1
06/03/2014;1500;26.7
06/03/2014;1600;28.7
06/03/2014;1700;28.2
06/03/2014;1800;28.2
06/03/2014;1900;26.4
06/03/2014;2000;26.4
06/03/2014;2100;25.1
06/03/2014;2200;24.6
06/03/2014;2300;24.4
07/03/2014;0;21.8
07/03/2014;100;20.8
07/03/2014;200;19.3
07/03/2014;300;19.5
07/03/2014;400;19.7
07/03/2014;500;19.3
07/03/2014;600;18.8
07/03/2014;700;18.4
07/03/2014;800;18.3
07/03/2014;900;18.5
07/03/2014;1000;18.5
07/03/2014;1100;19.1
07/03/2014;1200;21.3
07/03/2014;1300;24.3
07/03/2014;1400;25.6
07/03/2014;1500;25.1
07/03/2014;1600;26.7
07/03/2014;1700;26.9
07/03/2014;1800;25.4
07/03/2014;1900;24.2
07/03/2014;2000;23.3
07/03/2014;2100;20.8
07/03/2014;2200;21
07/03/2014;2300;21.2
08/03/2014;0;20.9
08/03/2014;100;20.3
08/03/2014;200;20.5
08/03/2014;300;20.4
08/03/2014;400;20.1
08/03/2014;500;20.2
08/03/2014;600;20.1
08/03/2014;700;19.5
08/03/2014;800;19.6
08/03/2014;900;19.5
08/03/2014;1000;19.7
08/03/2014;1100;20.9
08/03/2014;1200;21
08/03/2014;1300;20.9
08/03/2014;1400;21.5
08/03/2014;1500;21.8
08/03/2014;1600;22.6
08/03/2014;1700;23.2
08/03/2014;1800;23.8
08/03/2014;1900;24.8
08/03/2014;2000;20.6
08/03/2014;2100;20.7
08/03/2014;2200;20.3
08/03/2014;2300;20
09/03/2014;0;19.8
09/03/2014;100;19.7
09/03/2014;200;19.3
09/03/2014;300;19.1
09/03/2014;400;19.2
09/03/2014;500;18.7
09/03/2014;600;18.7
09/03/2014;700;18.7
09/03/2014;800;18.5
09/03/2014;900;18.3
09/03/2014;1000;18.7
09/03/2014;1100;21.7
09/03/2014;1200;23.5
09/03/2014;1300;25.2
09/03/2014;1400;26.1
09/03/2014;1500;27.6
09/03/2014;1600;28.3
09/03/2014;1700;29.4
09/03/2014;1800;29.6
09/03/2014;1900;27.8
09/03/2014;2000;26.1
09/03/2014;2100;24.5
09/03/2014;2200;24.3
09/03/2014;2300;23.1
10/03/2014;0;22.5
10/03/2014;100;22.1
10/03/2014;200;21.6
10/03/2014;300;21.5
10/03/2014;400;21.2
10/03/2014;500;20.9
10/03/2014;600;20.7
10/03/2014;700;20.2
10/03/2014;800;20.1
10/03/2014;900;19.8
10/03/2014;1000;20.1
10/03/2014;1100;21.6
10/03/2014;1200;23.6
10/03/2014;1300;24.7
10/03/2014;1400;26.1
10/03/2014;1500;27.3
10/03/2014;1600;29
10/03/2014;1700;29.6
10/03/2014;1800;29.3
10/03/2014;1900;29.3
10/03/2014;2000;28.3
10/03/2014;2100;27.4
10/03/2014;2200;25.8
10/03/2014;2300;24.5
11/03/2014;0;23.5
11/03/2014;100;23
11/03/2014;200;22.4
11/03/2014;300;22
11/03/2014;400;21.4
11/03/2014;500;21.1
11/03/2014;600;20.7
11/03/2014;700;20.7
11/03/2014;800;20.5
11/03/2014;900;20.7
11/03/2014;1000;21.5
11/03/2014;1100;22.4
11/03/2014;1200;25
11/03/2014;1300;26.1
11/03/2014;1400;26.7
11/03/2014;1500;28.1
11/03/2014;1600;28.9
11/03/2014;1700;29
11/03/2014;1800;29.6
11/03/2014;1900;29.3
11/03/2014;2000;29.1
11/03/2014;2100;27.9
11/03/2014;2200;25.6
11/03/2014;2300;24.8
12/03/2014;0;23.8
12/03/2014;100;23.4
12/03/2014;200;22.7
12/03/2014;300;22.5
12/03/2014;400;22.2
12/03/2014;500;22
12/03/2014;600;21.5
12/03/2014;700;21.2
12/03/2014;800;20.8
12/03/2014;900;20.3
12/03/2014;1000;20.9
12/03/2014;1100;22.8
12/03/2014;1200;24.2
12/03/2014;1300;26.3
12/03/2014;1400;26.7
12/03/2014;1500;27.7
12/03/2014;1600;28.9
12/03/2014;1700;29.5
12/03/2014;1800;29
12/03/2014;1900;28.1
12/03/2014;2000;28.6
12/03/2014;2100;28
12/03/2014;2200;26.2
12/03/2014;2300;25.5
13/03/2014;0;24.6
13/03/2014;100;24.1
13/03/2014;200;23.8
13/03/2014;300;22.9
13/03/2014;400;22.7
13/03/2014;500;23
13/03/2014;600;22.3
13/03/2014;700;21.6
13/03/2014;800;21.4
13/03/2014;900;21.2
13/03/2014;1000;21.2
13/03/2014;1100;23.5
13/03/2014;1200;24.4
13/03/2014;1300;25.6
13/03/2014;1400;26.7
13/03/2014;1500;27.5
13/03/2014;1600;28.6
13/03/2014;1700;28.5
13/03/2014;1800;29
13/03/2014;1900;28.4
13/03/2014;2000;28.3
13/03/2014;2100;26.9
13/03/2014;2200;25.9
13/03/2014;2300;25.1
14/03/2014;0;24.5
14/03/2014;100;23.9
14/03/2014;200;23.5
14/03/2014;300;22.9
14/03/2014;400;22.5
14/03/2014;500;22.2
14/03/2014;600;21.5
14/03/2014;700;21
14/03/2014;800;20.8
14/03/2014;900;20.4
14/03/2014;1000;21.4
14/03/2014;1100;23
14/03/2014;1200;23.5
14/03/2014;1300;24.9
14/03/2014;1400;27
14/03/2014;1500;27.6
14/03/2014;1600;27.4
14/03/2014;1700;27.8
14/03/2014;1800;28.7
14/03/2014;1900;28.7
14/03/2014;2000;28.3
14/03/2014;2100;27.4
14/03/2014;2200;26.1
14/03/2014;2300;24.8
15/03/2014;0;23.9
15/03/2014;100;22.9
15/03/2014;200;22.7
15/03/2014;300;22.3
15/03/2014;400;22.1
15/03/2014;500;21.7
15/03/2014;600;21.2
15/03/2014;700;20.9
15/03/2014;800;20.4
15/03/2014;900;20.2
15/03/2014;1000;21.1
15/03/2014;1100;23.1
15/03/2014;1200;24.5
15/03/2014;1300;25.7
15/03/2014;1400;26.3
15/03/2014;1500;26.7
15/03/2014;1600;27.3
15/03/2014;1700;28.2
15/03/2014;1800;28.1
15/03/2014;1900;27.9
15/03/2014;2000;27.5
15/03/2014;2100;26
15/03/2014;2200;24.7
15/03/2014;2300;23.6
16/03/2014;0;23
16/03/2014;100;22.4
16/03/2014;200;22.4
16/03/2014;300;22.3
16/03/2014;400;21.7
16/03/2014;500;21.4
16/03/2014;600;21.2
16/03/2014;700;20.9
16/03/2014;800;20.6
16/03/2014;900;19.9
16/03/2014;1000;19.8
16/03/2014;1100;20.5
16/03/2014;1200;23.1
16/03/2014;1300;24.5
16/03/2014;1400;25.9
16/03/2014;1500;27.3
16/03/2014;1600;28
16/03/2014;1700;28.3
16/03/2014;1800;28.8
16/03/2014;1900;28.9
16/03/2014;2000;28.4
16/03/2014;2100;27.3
16/03/2014;2200;25.7
16/03/2014;2300;24.9
17/03/2014;0;24
17/03/2014;100;23.4
17/03/2014;200;23
17/03/2014;300;22.6
17/03/2014;400;22.1
17/03/2014;500;21.5
17/03/2014;600;21
17/03/2014;700;20.4
17/03/2014;800;19.9
17/03/2014;900;19.6
17/03/2014;1000;20.6
17/03/2014;1100;22.3
17/03/2014;1200;23.8
17/03/2014;1300;25.5
17/03/2014;1400;26.4
17/03/2014;1500;27.6
17/03/2014;1600;29.3
17/03/2014;1700;29.5
17/03/2014;1800;30.2
17/03/2014;1900;29.3
17/03/2014;2000;28.2
17/03/2014;2100;27.6
17/03/2014;2200;26.7
17/03/2014;2300;25.4
18/03/2014;0;24.5
18/03/2014;100;23.6
18/03/2014;200;23
18/03/2014;300;22.4
18/03/2014;400;22.2
18/03/2014;500;22.1
18/03/2014;600;21.4
18/03/2014;700;21.1
18/03/2014;800;20.9
18/03/2014;900;20.7
18/03/2014;1000;20.8
18/03/2014;1100;22.6
18/03/2014;1200;24.6
18/03/2014;1300;25.9
18/03/2014;1400;27.7
18/03/2014;1500;29
18/03/2014;1600;29.3
18/03/2014;1700;28
18/03/2014;1800;27.8
18/03/2014;1900;27.2
18/03/2014;2000;27
18/03/2014;2100;26.1
18/03/2014;2200;26
18/03/2014;2300;25.5
19/03/2014;0;25.1
19/03/2014;100;23.9
19/03/2014;200;23.3
19/03/2014;300;22.5
19/03/2014;400;21.9
19/03/2014;500;21.1
19/03/2014;600;21.3
19/03/2014;700;20.8
19/03/2014;800;20.2
19/03/2014;900;19.9
19/03/2014;1000;20.4
19/03/2014;1100;22
19/03/2014;1200;24
19/03/2014;1300;26.1
19/03/2014;1400;26.7
19/03/2014;1500;28.4
19/03/2014;1600;29.3
19/03/2014;1700;30
19/03/2014;1800;29.5
19/03/2014;1900;29.3
19/03/2014;2000;28.8
19/03/2014;2100;28.1
19/03/2014;2200;26.2
19/03/2014;2300;24.9
20/03/2014;0;23.8
20/03/2014;100;23.3
20/03/2014;200;22.9
20/03/2014;300;22.5
20/03/2014;400;22
20/03/2014;500;21.6
20/03/2014;600;21.3
20/03/2014;700;21
20/03/2014;800;20.8
20/03/2014;900;20.5
20/03/2014;1000;21.4
20/03/2014;1100;22.4
20/03/2014;1200;25.4
20/03/2014;1300;26.8
20/03/2014;1400;28.2
20/03/2014;1500;29.8
20/03/2014;1600;29.6
20/03/2014;1700;31.3
20/03/2014;1800;29
20/03/2014;1900;28.8
20/03/2014;2000;30.3
20/03/2014;2100;29.5
20/03/2014;2200;27
20/03/2014;2300;26.1
21/03/2014;0;25.5
21/03/2014;100;25.1
21/03/2014;200;24.4
21/03/2014;300;23.9
21/03/2014;400;23.5
21/03/2014;500;23.2
21/03/2014;600;22.7
21/03/2014;700;22.5
21/03/2014;800;22.1
21/03/2014;900;21.5
21/03/2014;1000;23.2
21/03/2014;1100;25.7
21/03/2014;1200;26.5
21/03/2014;1300;29.2
21/03/2014;1400;29.2
21/03/2014;1500;30.3
21/03/2014;1600;31.8
21/03/2014;1700;32.6
21/03/2014;1800;32.1
21/03/2014;1900;29.7
21/03/2014;2000;29.2
21/03/2014;2100;30.4
21/03/2014;2200;28.9
21/03/2014;2300;27.2
22/03/2014;0;25.4
22/03/2014;100;25.4
22/03/2014;200;24.3
22/03/2014;300;24.5
22/03/2014;400;23.4
22/03/2014;500;21.8
22/03/2014;600;21.2
22/03/2014;700;21.2
22/03/2014;800;20.5
22/03/2014;900;21
22/03/2014;1000;21.5
22/03/2014;1100;22
22/03/2014;1200;22.7
22/03/2014;1300;24.8
22/03/2014;1400;26.5
22/03/2014;1500;27.9
22/03/2014;1600;29.3
22/03/2014;1700;30.2
22/03/2014;1800;26
22/03/2014;1900;25
22/03/2014;2000;25.9
22/03/2014;2100;26.1
22/03/2014;2200;24.6
22/03/2014;2300;24.4
23/03/2014;0;23.6
23/03/2014;100;23.6
23/03/2014;200;22.9
23/03/2014;300;22.8
23/03/2014;400;21.8
23/03/2014;500;22
23/03/2014;600;21.6
23/03/2014;700;22.1
23/03/2014;800;20.8
23/03/2014;900;20.8
23/03/2014;1000;21.8
23/03/2014;1100;22.8
23/03/2014;1200;24
23/03/2014;1300;26.1
23/03/2014;1400;25.6
23/03/2014;1500;26.5
23/03/2014;1600;27.2
23/03/2014;1700;25.6
23/03/2014;1800;24.8
23/03/2014;1900;23.7
23/03/2014;2000;23.2
23/03/2014;2100;22.7
23/03/2014;2200;22.6
23/03/2014;2300;22.2
24/03/2014;0;22
24/03/2014;100;21.6
24/03/2014;200;21.4
24/03/2014;300;21
24/03/2014;400;19.9
24/03/2014;500;19.5
24/03/2014;600;18.6
24/03/2014;700;18.4
24/03/2014;800;18.5
24/03/2014;900;18.5
24/03/2014;1000;18.3
24/03/2014;1100;19.4
24/03/2014;1200;20.7
24/03/2014;1300;21.2
24/03/2014;1400;21.2
24/03/2014;1500;21.1
24/03/2014;1600;21.3
24/03/2014;1700;21.6
24/03/2014;1800;21
24/03/2014;1900;20.7
24/03/2014;2000;20.3
24/03/2014;2100;19.9
24/03/2014;2200;19.7
24/03/2014;2300;19.8
25/03/2014;0;19.8
25/03/2014;100;18.5
25/03/2014;200;18.1
25/03/2014;300;17.6
25/03/2014;400;17.8
25/03/2014;500;17.8
25/03/2014;600;17.9
25/03/2014;700;18.2
25/03/2014;800;18.3
25/03/2014;900;18.3
25/03/2014;1000;18
25/03/2014;1100;19.3
25/03/2014;1200;21.6
25/03/2014;1300;22.9
25/03/2014;1400;24.7
25/03/2014;1500;25.9
25/03/2014;1600;27
25/03/2014;1700;27.2
25/03/2014;1800;27.1
25/03/2014;1900;27.1
25/03/2014;2000;26.5
25/03/2014;2100;24.8
25/03/2014;2200;24
25/03/2014;2300;22.8
26/03/2014;0;22.9
26/03/2014;100;22.1
26/03/2014;200;21.4
26/03/2014;300;21.2
26/03/2014;400;21
26/03/2014;500;20.6
26/03/2014;600;20.3
26/03/2014;700;19.6
26/03/2014;800;19.9
26/03/2014;900;18
26/03/2014;1000;20.2
26/03/2014;1100;21.6
26/03/2014;1200;23.3
26/03/2014;1300;23.5
26/03/2014;1400;25.1
26/03/2014;1500;26.1
26/03/2014;1600;25.5
26/03/2014;1700;25.3
26/03/2014;1800;24.2
26/03/2014;1900;24.4
26/03/2014;2000;24
26/03/2014;2100;24
26/03/2014;2200;23.1
26/03/2014;2300;22.7
27/03/2014;0;22.1
27/03/2014;100;21.9
27/03/2014;200;21.9
27/03/2014;300;21.8
27/03/2014;400;21.1
27/03/2014;500;20.7
27/03/2014;600;19.8
27/03/2014;700;19.7
27/03/2014;800;19.5
27/03/2014;900;19.5
27/03/2014;1000;20
27/03/2014;1100;21.4
27/03/2014;1200;23.4
27/03/2014;1300;24.2
27/03/2014;1400;25.4
27/03/2014;1500;26.1
27/03/2014;1600;25.2
27/03/2014;1700;25.6
27/03/2014;1800;26.2
27/03/2014;1900;27.1
27/03/2014;2000;25.4
27/03/2014;2100;24.5
27/03/2014;2200;23.6
27/03/2014;2300;23.2
28/03/2014;0;23.1
28/03/2014;100;22.9
28/03/2014;200;21.9
28/03/2014;300;21.5
28/03/2014;400;21.8
28/03/2014;500;21.5
28/03/2014;600;21
28/03/2014;700;20.3
28/03/2014;800;20
28/03/2014;900;20
28/03/2014;1000;19.8
28/03/2014;1100;21.9
28/03/2014;1200;23.6
28/03/2014;1300;25.3
28/03/2014;1400;26.7
28/03/2014;1500;27.5
28/03/2014;1600;28.4
28/03/2014;1700;29.2
28/03/2014;1800;29
28/03/2014;1900;28.5
28/03/2014;2000;28.1
28/03/2014;2100;26.9
28/03/2014;2200;25.2
